
# BTSB bench test - dual thermocouple log
# TC1 = HOT plate, TC2 = COLD plate, temps in deg C
# Hard limit 120 C on TC1 - cut power if ALARM appears
time_s,T1_hot_C,T2_cold_C,delta_C
3317.2,73.00,74.00,-1.00
3318.2,73.00,74.00,-1.00
3319.2,72.50,74.50,-2.00
3320.2,72.75,74.50,-1.75
3321.2,72.75,74.25,-1.50
3322.2,72.75,74.50,-1.75
3323.2,72.25,74.50,-2.25
3324.2,72.75,74.00,-1.25
3325.2,72.50,74.50,-2.00
3326.2,72.75,74.25,-1.50
3327.2,72.75,74.25,-1.50
3328.2,72.50,74.25,-1.75
3329.2,72.75,74.25,-1.50
3330.3,72.75,74.25,-1.50
3331.3,71.75,74.25,-2.50
3332.3,72.25,74.00,-1.75
3333.3,72.75,74.25,-1.50
3334.3,72.25,74.00,-1.75
3335.3,72.75,74.25,-1.50
3336.3,72.50,74.25,-1.75
3337.3,72.50,74.00,-1.50
3338.3,72.50,73.50,-1.00
3339.3,72.50,73.75,-1.25
3340.3,72.50,73.75,-1.25
3341.3,72.50,73.25,-0.75
3342.3,72.25,73.25,-1.00
3343.3,72.75,74.25,-1.50
3344.3,72.25,73.75,-1.50
3345.3,72.25,74.00,-1.75
3346.3,72.00,73.75,-1.75
3347.3,72.50,74.00,-1.50
3348.3,72.00,74.00,-2.00
3349.3,71.50,73.75,-2.25
3350.3,72.50,74.00,-1.50
3351.3,72.00,74.00,-2.00
3352.3,72.25,73.75,-1.50
3353.3,72.00,73.25,-1.25
3354.3,72.25,73.25,-1.00
3355.3,71.75,73.75,-2.00
3356.3,72.00,73.75,-1.75
3357.3,72.00,73.75,-1.75
3358.3,71.75,73.25,-1.50
3359.3,72.25,73.75,-1.50
3360.3,72.25,73.75,-1.50
3361.3,72.00,73.75,-1.75
3362.3,72.25,73.25,-1.00
3363.3,71.50,73.50,-2.00
3364.3,72.00,73.50,-1.50
